tract_fips,pc1_gent,pc2,d_income,d_rent,d_home_val,d_pct_black,d_poverty,d_crime,d_nanda,pop_10,gent_status,gentrifiable,rank_pct_10,rank_pct_19,d_rank_pct,income_10,income_19,net_units_high_filer,acq_units_high_filer,net_units_low_filer,acq_units_low_filer,net_units_small_portfolio,acq_units_small_portfolio,net_units_single_purchase,acq_units_single_purchase,total_net_units,total_acq_units,high_filer_acq_share,total_units_mean,xsec_pred_hf
42101003600,-0.510556913418723,-0.632665995712605,0.166492201549204,0.179249357756984,0.206692743618941,0.048656719309462,-0.120634064558365,-38.5352249049551,-0.693147180559945,7375,Did not gentrify,TRUE,8.42696629213483,8.70786516853933,0.280898876404494,18487,21836,6,13,-6,25,19,79,-19,217,0,334,0.0389221556886228,1235.8,13.1781776644983
42101003600,-0.510556913418723,-0.632665995712605,0.166492201549204,0.179249357756984,0.206692743618941,0.048656719309462,-0.120634064558365,-38.5352249049551,-0.693147180559945,7375,Did not gentrify,TRUE,8.42696629213483,8.70786516853933,0.280898876404494,18487,21836,6,13,-6,25,19,79,-19,217,0,334,0.0389221556886228,1235.8,13.1781776644983
42101003600,-0.510556913418723,-0.632665995712605,0.166492201549204,0.179249357756984,0.206692743618941,0.048656719309462,-0.120634064558365,-38.5352249049551,-0.693147180559945,7375,Did not gentrify,TRUE,8.42696629213483,8.70786516853933,0.280898876404494,18487,21836,6,13,-6,25,19,79,-19,217,0,334,0.0389221556886228,1235.8,13.1781776644983
42101003600,-0.510556913418723,-0.632665995712605,0.166492201549204,0.179249357756984,0.206692743618941,0.048656719309462,-0.120634064558365,-38.5352249049551,-0.693147180559945,7375,Did not gentrify,TRUE,8.42696629213483,8.70786516853933,0.280898876404494,18487,21836,6,13,-6,25,19,79,-19,217,0,334,0.0389221556886228,1235.8,13.1781776644983
42101003701,1.52151954195419,1.48717222415907,0.273800815164474,0.220608695711022,0.588122291688286,-0.059462413632563,-0.117880428062973,-99.9398890226211,0.105360515657826,5867,Did not gentrify,TRUE,35.1123595505618,40.1685393258427,5.0561797752809,29379,38632,12,60,7,128,41,333,-60,782,0,1303,0.0460475825019187,1501,5.26823916039366
42101003701,1.52151954195419,1.48717222415907,0.273800815164474,0.220608695711022,0.588122291688286,-0.059462413632563,-0.117880428062973,-99.9398890226211,0.105360515657826,5867,Did not gentrify,TRUE,35.1123595505618,40.1685393258427,5.0561797752809,29379,38632,12,60,7,128,41,333,-60,782,0,1303,0.0460475825019187,1501,5.26823916039366
42101003701,1.52151954195419,1.48717222415907,0.273800815164474,0.220608695711022,0.588122291688286,-0.059462413632563,-0.117880428062973,-99.9398890226211,0.105360515657826,5867,Did not gentrify,TRUE,35.1123595505618,40.1685393258427,5.0561797752809,29379,38632,12,60,7,128,41,333,-60,782,0,1303,0.0460475825019187,1501,5.26823916039366
42101003701,1.52151954195419,1.48717222415907,0.273800815164474,0.220608695711022,0.588122291688286,-0.059462413632563,-0.117880428062973,-99.9398890226211,0.105360515657826,5867,Did not gentrify,TRUE,35.1123595505618,40.1685393258427,5.0561797752809,29379,38632,12,60,7,128,41,333,-60,782,0,1303,0.0460475825019187,1501,5.26823916039366
42101003702,0.427429646721754,0.3303447609355,0.0270814459357869,0.239532728554199,0.269663566949102,-0.111167449627588,-0.115561502183811,-45.8285898782531,-0.154150679827259,3729,Did not gentrify,TRUE,42.4157303370787,28.0898876404494,-14.3258426966292,31328,32188,2,8,2,30,63,147,-67,312,0,497,0.0160965794768612,740.5,16.4908737571585
42101003702,0.427429646721754,0.3303447609355,0.0270814459357869,0.239532728554199,0.269663566949102,-0.111167449627588,-0.115561502183811,-45.8285898782531,-0.154150679827259,3729,Did not gentrify,TRUE,42.4157303370787,28.0898876404494,-14.3258426966292,31328,32188,2,8,2,30,63,147,-67,312,0,497,0.0160965794768612,740.5,16.4908737571585
42101003702,0.427429646721754,0.3303447609355,0.0270814459357869,0.239532728554199,0.269663566949102,-0.111167449627588,-0.115561502183811,-45.8285898782531,-0.154150679827259,3729,Did not gentrify,TRUE,42.4157303370787,28.0898876404494,-14.3258426966292,31328,32188,2,8,2,30,63,147,-67,312,0,497,0.0160965794768612,740.5,16.4908737571585
42101003702,0.427429646721754,0.3303447609355,0.0270814459357869,0.239532728554199,0.269663566949102,-0.111167449627588,-0.115561502183811,-45.8285898782531,-0.154150679827259,3729,Did not gentrify,TRUE,42.4157303370787,28.0898876404494,-14.3258426966292,31328,32188,2,8,2,30,63,147,-67,312,0,497,0.0160965794768612,740.5,16.4908737571585
42101003800,-0.0274093856602285,1.7287265487098,0.17643919633991,0.335064776853334,0.0823146317778338,0.0049813200498132,-0.007218468765925,-101.272003966728,0.0339015516756813,3805,Not gentrifiable,FALSE,78.0898876404494,75.2808988764045,-2.80898876404494,52031,62071,0,0,0,68,9,33,-9,164,0,265,0,412,9.77837344694875
42101003800,-0.0274093856602285,1.7287265487098,0.17643919633991,0.335064776853334,0.0823146317778338,0.0049813200498132,-0.007218468765925,-101.272003966728,0.0339015516756813,3805,Not gentrifiable,FALSE,78.0898876404494,75.2808988764045,-2.80898876404494,52031,62071,0,0,0,68,9,33,-9,164,0,265,0,412,9.77837344694875
42101003800,-0.0274093856602285,1.7287265487098,0.17643919633991,0.335064776853334,0.0823146317778338,0.0049813200498132,-0.007218468765925,-101.272003966728,0.0339015516756813,3805,Not gentrifiable,FALSE,78.0898876404494,75.2808988764045,-2.80898876404494,52031,62071,0,0,0,68,9,33,-9,164,0,265,0,412,9.77837344694875
42101003800,-0.0274093856602285,1.7287265487098,0.17643919633991,0.335064776853334,0.0823146317778338,0.0049813200498132,-0.007218468765925,-101.272003966728,0.0339015516756813,3805,Not gentrifiable,FALSE,78.0898876404494,75.2808988764045,-2.80898876404494,52031,62071,0,0,0,68,9,33,-9,164,0,265,0,412,9.77837344694875
42101003901,0.560935615746613,1.29850597966936,0.07793397698725,0.380952798685177,0.457341747998621,-0.0365068871505703,0.032073430695866,-53.0911326047928,0.207639364778244,6677,Not gentrifiable,FALSE,57.5842696629214,46.0674157303371,-11.5168539325843,39000,42161,3,8,13,32,56,162,-72,542,0,744,0.010752688172043,1386,8.83151876235576
42101003901,0.560935615746613,1.29850597966936,0.07793397698725,0.380952798685177,0.457341747998621,-0.0365068871505703,0.032073430695866,-53.0911326047928,0.207639364778244,6677,Not gentrifiable,FALSE,57.5842696629214,46.0674157303371,-11.5168539325843,39000,42161,3,8,13,32,56,162,-72,542,0,744,0.010752688172043,1386,8.83151876235576
42101003901,0.560935615746613,1.29850597966936,0.07793397698725,0.380952798685177,0.457341747998621,-0.0365068871505703,0.032073430695866,-53.0911326047928,0.207639364778244,6677,Not gentrifiable,FALSE,57.5842696629214,46.0674157303371,-11.5168539325843,39000,42161,3,8,13,32,56,162,-72,542,0,744,0.010752688172043,1386,8.83151876235576
42101003901,0.560935615746613,1.29850597966936,0.07793397698725,0.380952798685177,0.457341747998621,-0.0365068871505703,0.032073430695866,-53.0911326047928,0.207639364778244,6677,Not gentrifiable,FALSE,57.5842696629214,46.0674157303371,-11.5168539325843,39000,42161,3,8,13,32,56,162,-72,542,0,744,0.010752688172043,1386,8.83151876235576
42101003902,0.137076292403173,-0.225871218043045,0.25603564723839,0.275819537141961,0.0938042221294459,-0.0169328610478649,-0.0727050287620584,-28.4339557795853,-0.060624621816435,6020,Not gentrifiable,FALSE,74.438202247191,77.247191011236,2.80898876404494,49517,63966,0,1,0,13,37,93,-37,318,0,425,0.00235294117647059,620,9.97469075392517
42101003902,0.137076292403173,-0.225871218043045,0.25603564723839,0.275819537141961,0.0938042221294459,-0.0169328610478649,-0.0727050287620584,-28.4339557795853,-0.060624621816435,6020,Not gentrifiable,FALSE,74.438202247191,77.247191011236,2.80898876404494,49517,63966,0,1,0,13,37,93,-37,318,0,425,0.00235294117647059,620,9.97469075392517
42101003902,0.137076292403173,-0.225871218043045,0.25603564723839,0.275819537141961,0.0938042221294459,-0.0169328610478649,-0.0727050287620584,-28.4339557795853,-0.060624621816435,6020,Not gentrifiable,FALSE,74.438202247191,77.247191011236,2.80898876404494,49517,63966,0,1,0,13,37,93,-37,318,0,425,0.00235294117647059,620,9.97469075392517
42101003902,0.137076292403173,-0.225871218043045,0.25603564723839,0.275819537141961,0.0938042221294459,-0.0169328610478649,-0.0727050287620584,-28.4339557795853,-0.060624621816435,6020,Not gentrifiable,FALSE,74.438202247191,77.247191011236,2.80898876404494,49517,63966,0,1,0,13,37,93,-37,318,0,425,0.00235294117647059,620,9.97469075392517
42101004001,0.723809390332931,0.822849353777765,0.443582622089449,0.433668416280169,0.225349135817348,0.0331332533013205,0.035136829298193,-50.2833301152633,0.268263986594679,4290,Gentrified,TRUE,49.1573033707865,65.4494382022472,16.2921348314607,35441,55227,1,1,4,17,25,108,-30,405,0,531,0.00188323917137476,994.4,1.85814858155349
42101004001,0.723809390332931,0.822849353777765,0.443582622089449,0.433668416280169,0.225349135817348,0.0331332533013205,0.035136829298193,-50.2833301152633,0.268263986594679,4290,Gentrified,TRUE,49.1573033707865,65.4494382022472,16.2921348314607,35441,55227,1,1,4,17,25,108,-30,405,0,531,0.00188323917137476,994.4,1.85814858155349
42101004001,0.723809390332931,0.822849353777765,0.443582622089449,0.433668416280169,0.225349135817348,0.0331332533013205,0.035136829298193,-50.2833301152633,0.268263986594679,4290,Gentrified,TRUE,49.1573033707865,65.4494382022472,16.2921348314607,35441,55227,1,1,4,17,25,108,-30,405,0,531,0.00188323917137476,994.4,1.85814858155349
42101004001,0.723809390332931,0.822849353777765,0.443582622089449,0.433668416280169,0.225349135817348,0.0331332533013205,0.035136829298193,-50.2833301152633,0.268263986594679,4290,Gentrified,TRUE,49.1573033707865,65.4494382022472,16.2921348314607,35441,55227,1,1,4,17,25,108,-30,405,0,531,0.00188323917137476,994.4,1.85814858155349
42101004002,0.914005734161805,0.836385248172046,0.337507414924938,0.739487517818647,0.0540973821787247,0.0407820054656296,0.018496595352862,-46.0936080777621,0.126751705639144,4785,Not gentrifiable,FALSE,59.5505617977528,67.6966292134832,8.14606741573034,40000,56058,0,1,0,18,7,84,-7,428,0,531,0.00188323917137476,809,5.06743285602605
42101004002,0.914005734161805,0.836385248172046,0.337507414924938,0.739487517818647,0.0540973821787247,0.0407820054656296,0.018496595352862,-46.0936080777621,0.126751705639144,4785,Not gentrifiable,FALSE,59.5505617977528,67.6966292134832,8.14606741573034,40000,56058,0,1,0,18,7,84,-7,428,0,531,0.00188323917137476,809,5.06743285602605
42101004002,0.914005734161805,0.836385248172046,0.337507414924938,0.739487517818647,0.0540973821787247,0.0407820054656296,0.018496595352862,-46.0936080777621,0.126751705639144,4785,Not gentrifiable,FALSE,59.5505617977528,67.6966292134832,8.14606741573034,40000,56058,0,1,0,18,7,84,-7,428,0,531,0.00188323917137476,809,5.06743285602605
42101004002,0.914005734161805,0.836385248172046,0.337507414924938,0.739487517818647,0.0540973821787247,0.0407820054656296,0.018496595352862,-46.0936080777621,0.126751705639144,4785,Not gentrifiable,FALSE,59.5505617977528,67.6966292134832,8.14606741573034,40000,56058,0,1,0,18,7,84,-7,428,0,531,0.00188323917137476,809,5.06743285602605
42101004101,2.06649935255482,-2.13001776906349,0.440169417795428,0.414069955301683,0.607634829484356,-0.049594320430059,-0.110080543258182,75.6407861606041,0.343771539102825,6533,Gentrified,TRUE,17.9775280898876,33.1460674157303,15.1685393258427,22220,34507,-3,7,-1,50,49,241,-45,783,0,1081,0.00647548566142461,1358.9,0.136215667517012
42101004101,2.06649935255482,-2.13001776906349,0.440169417795428,0.414069955301683,0.607634829484356,-0.049594320430059,-0.110080543258182,75.6407861606041,0.343771539102825,6533,Gentrified,TRUE,17.9775280898876,33.1460674157303,15.1685393258427,22220,34507,-3,7,-1,50,49,241,-45,783,0,1081,0.00647548566142461,1358.9,0.136215667517012
42101004101,2.06649935255482,-2.13001776906349,0.440169417795428,0.414069955301683,0.607634829484356,-0.049594320430059,-0.110080543258182,75.6407861606041,0.343771539102825,6533,Gentrified,TRUE,17.9775280898876,33.1460674157303,15.1685393258427,22220,34507,-3,7,-1,50,49,241,-45,783,0,1081,0.00647548566142461,1358.9,0.136215667517012
42101004101,2.06649935255482,-2.13001776906349,0.440169417795428,0.414069955301683,0.607634829484356,-0.049594320430059,-0.110080543258182,75.6407861606041,0.343771539102825,6533,Gentrified,TRUE,17.9775280898876,33.1460674157303,15.1685393258427,22220,34507,-3,7,-1,50,49,241,-45,783,0,1081,0.00647548566142461,1358.9,0.136215667517012
42101004102,-0.357316582917212,0.454133148073774,0.141775785780514,0.153173067079537,0.225655063726871,-0.0604796322092565,0.069154879279826,-18.3865703123162,0.327212911208416,9422,Did not gentrify,TRUE,49.7191011235955,43.8202247191011,-5.89887640449438,35544,40958,-2,10,-5,25,73,256,-66,761,0,1052,0.00950570342205323,1558,10.7497212747067
42101004102,-0.357316582917212,0.454133148073774,0.141775785780514,0.153173067079537,0.225655063726871,-0.0604796322092565,0.069154879279826,-18.3865703123162,0.327212911208416,9422,Did not gentrify,TRUE,49.7191011235955,43.8202247191011,-5.89887640449438,35544,40958,-2,10,-5,25,73,256,-66,761,0,1052,0.00950570342205323,1558,10.7497212747067
42101004102,-0.357316582917212,0.454133148073774,0.141775785780514,0.153173067079537,0.225655063726871,-0.0604796322092565,0.069154879279826,-18.3865703123162,0.327212911208416,9422,Did not gentrify,TRUE,49.7191011235955,43.8202247191011,-5.89887640449438,35544,40958,-2,10,-5,25,73,256,-66,761,0,1052,0.00950570342205323,1558,10.7497212747067
42101004102,-0.357316582917212,0.454133148073774,0.141775785780514,0.153173067079537,0.225655063726871,-0.0604796322092565,0.069154879279826,-18.3865703123162,0.327212911208416,9422,Did not gentrify,TRUE,49.7191011235955,43.8202247191011,-5.89887640449438,35544,40958,-2,10,-5,25,73,256,-66,761,0,1052,0.00950570342205323,1558,10.7497212747067
42101004201,0.790764208858344,-0.0810857933747257,0.23029799545148,0.465168131544578,0.109052902044722,-0.06441530228732,-0.077305155201987,-21.3476623660237,0,5659,Not gentrifiable,FALSE,60.1123595505618,59.2696629213483,-0.842696629213492,40278,50709,-2,2,2,27,19,109,-19,456,0,594,0.00336700336700337,748.3,11.5075534688572
42101004201,0.790764208858344,-0.0810857933747257,0.23029799545148,0.465168131544578,0.109052902044722,-0.06441530228732,-0.077305155201987,-21.3476623660237,0,5659,Not gentrifiable,FALSE,60.1123595505618,59.2696629213483,-0.842696629213492,40278,50709,-2,2,2,27,19,109,-19,456,0,594,0.00336700336700337,748.3,11.5075534688572
42101004201,0.790764208858344,-0.0810857933747257,0.23029799545148,0.465168131544578,0.109052902044722,-0.06441530228732,-0.077305155201987,-21.3476623660237,0,5659,Not gentrifiable,FALSE,60.1123595505618,59.2696629213483,-0.842696629213492,40278,50709,-2,2,2,27,19,109,-19,456,0,594,0.00336700336700337,748.3,11.5075534688572
42101004201,0.790764208858344,-0.0810857933747257,0.23029799545148,0.465168131544578,0.109052902044722,-0.06441530228732,-0.077305155201987,-21.3476623660237,0,5659,Not gentrifiable,FALSE,60.1123595505618,59.2696629213483,-0.842696629213492,40278,50709,-2,2,2,27,19,109,-19,456,0,594,0.00336700336700337,748.3,11.5075534688572
42101004202,0.861279756661439,1.2839001229713,0.226042293306115,0.400559129339309,0.288073845228585,-0.0531269152964815,0.014985006591365,-56.8961311765454,0.405465108108165,5365,Not gentrifiable,FALSE,55.1966292134832,55.3370786516854,0.140449438202239,38237,47935,0,0,4,17,18,56,-22,326,0,399,0,549.1,6.66434191085536
42101004202,0.861279756661439,1.2839001229713,0.226042293306115,0.400559129339309,0.288073845228585,-0.0531269152964815,0.014985006591365,-56.8961311765454,0.405465108108165,5365,Not gentrifiable,FALSE,55.1966292134832,55.3370786516854,0.140449438202239,38237,47935,0,0,4,17,18,56,-22,326,0,399,0,549.1,6.66434191085536
42101004202,0.861279756661439,1.2839001229713,0.226042293306115,0.400559129339309,0.288073845228585,-0.0531269152964815,0.014985006591365,-56.8961311765454,0.405465108108165,5365,Not gentrifiable,FALSE,55.1966292134832,55.3370786516854,0.140449438202239,38237,47935,0,0,4,17,18,56,-22,326,0,399,0,549.1,6.66434191085536
42101004202,0.861279756661439,1.2839001229713,0.226042293306115,0.400559129339309,0.288073845228585,-0.0531269152964815,0.014985006591365,-56.8961311765454,0.405465108108165,5365,Not gentrifiable,FALSE,55.1966292134832,55.3370786516854,0.140449438202239,38237,47935,0,0,4,17,18,56,-22,326,0,399,0,549.1,6.66434191085536
42101005400,-1.65452460101921,-0.0298273800860672,-0.103647476806071,0.135853639416387,-0.0440500351374897,-0.050511939752839,0.076592466213215,-2.0843321939878,0,1230,Not gentrifiable,FALSE,87.3595505617977,63.4831460674157,-23.876404494382,60270,54336,0,0,1,5,0,2,-1,15,0,22,0,241,19.3330874999695
42101005400,-1.65452460101921,-0.0298273800860672,-0.103647476806071,0.135853639416387,-0.0440500351374897,-0.050511939752839,0.076592466213215,-2.0843321939878,0,1230,Not gentrifiable,FALSE,87.3595505617977,63.4831460674157,-23.876404494382,60270,54336,0,0,1,5,0,2,-1,15,0,22,0,241,19.3330874999695
42101005400,-1.65452460101921,-0.0298273800860672,-0.103647476806071,0.135853639416387,-0.0440500351374897,-0.050511939752839,0.076592466213215,-2.0843321939878,0,1230,Not gentrifiable,FALSE,87.3595505617977,63.4831460674157,-23.876404494382,60270,54336,0,0,1,5,0,2,-1,15,0,22,0,241,19.3330874999695
42101005400,-1.65452460101921,-0.0298273800860672,-0.103647476806071,0.135853639416387,-0.0440500351374897,-0.050511939752839,0.076592466213215,-2.0843321939878,0,1230,Not gentrifiable,FALSE,87.3595505617977,63.4831460674157,-23.876404494382,60270,54336,0,0,1,5,0,2,-1,15,0,22,0,241,19.3330874999695
42101005500,-0.108051739414872,-0.521128261802328,0.221196490592005,0.19782574332992,0.0265915776042434,-0.078879180679259,-0.053636913162372,-7.54942265065679,0,6437,Not gentrifiable,FALSE,72.1910112359551,71.6292134831461,-0.561797752808985,47708,59519,2,6,3,20,16,63,-21,171,0,260,0.0230769230769231,784,13.7934200209389
42101005500,-0.108051739414872,-0.521128261802328,0.221196490592005,0.19782574332992,0.0265915776042434,-0.078879180679259,-0.053636913162372,-7.54942265065679,0,6437,Not gentrifiable,FALSE,72.1910112359551,71.6292134831461,-0.561797752808985,47708,59519,2,6,3,20,16,63,-21,171,0,260,0.0230769230769231,784,13.7934200209389
42101005500,-0.108051739414872,-0.521128261802328,0.221196490592005,0.19782574332992,0.0265915776042434,-0.078879180679259,-0.053636913162372,-7.54942265065679,0,6437,Not gentrifiable,FALSE,72.1910112359551,71.6292134831461,-0.561797752808985,47708,59519,2,6,3,20,16,63,-21,171,0,260,0.0230769230769231,784,13.7934200209389
42101005500,-0.108051739414872,-0.521128261802328,0.221196490592005,0.19782574332992,0.0265915776042434,-0.078879180679259,-0.053636913162372,-7.54942265065679,0,6437,Not gentrifiable,FALSE,72.1910112359551,71.6292134831461,-0.561797752808985,47708,59519,2,6,3,20,16,63,-21,171,0,260,0.0230769230769231,784,13.7934200209389
42101005600,-3.64009578531005,0.941150715214491,-0.475150592802971,0.0531725953559201,-0.332932030166683,-0.017715710621251,0.137543670624579,-46.4881980426023,-0.435318071257846,1116,Not gentrifiable,FALSE,69.3820224719101,22.4719101123595,-46.9101123595506,46321,28802,1,2,-3,1,0,14,2,9,0,26,0.0769230769230769,74.5,30.5396992994718
42101005600,-3.64009578531005,0.941150715214491,-0.475150592802971,0.0531725953559201,-0.332932030166683,-0.017715710621251,0.137543670624579,-46.4881980426023,-0.435318071257846,1116,Not gentrifiable,FALSE,69.3820224719101,22.4719101123595,-46.9101123595506,46321,28802,1,2,-3,1,0,14,2,9,0,26,0.0769230769230769,74.5,30.5396992994718
42101005600,-3.64009578531005,0.941150715214491,-0.475150592802971,0.0531725953559201,-0.332932030166683,-0.017715710621251,0.137543670624579,-46.4881980426023,-0.435318071257846,1116,Not gentrifiable,FALSE,69.3820224719101,22.4719101123595,-46.9101123595506,46321,28802,1,2,-3,1,0,14,2,9,0,26,0.0769230769230769,74.5,30.5396992994718
42101005600,-3.64009578531005,0.941150715214491,-0.475150592802971,0.0531725953559201,-0.332932030166683,-0.017715710621251,0.137543670624579,-46.4881980426023,-0.435318071257846,1116,Not gentrifiable,FALSE,69.3820224719101,22.4719101123595,-46.9101123595506,46321,28802,1,2,-3,1,0,14,2,9,0,26,0.0769230769230769,74.5,30.5396992994718
42101006000,-2.62119864498369,0.706165810771587,-0.0950016586859821,0.068208250026534,0.123218967921401,0.0780441195888581,0.216335679677348,-24.5447725571033,-0.133531392624523,6436,Not gentrifiable,FALSE,69.6629213483146,45.7865168539326,-23.876404494382,46343,42143,13,75,6,50,55,139,-74,280,0,544,0.137867647058824,1066.1,15.2094756432505
42101006000,-2.62119864498369,0.706165810771587,-0.0950016586859821,0.068208250026534,0.123218967921401,0.0780441195888581,0.216335679677348,-24.5447725571033,-0.133531392624523,6436,Not gentrifiable,FALSE,69.6629213483146,45.7865168539326,-23.876404494382,46343,42143,13,75,6,50,55,139,-74,280,0,544,0.137867647058824,1066.1,15.2094756432505
42101006000,-2.62119864498369,0.706165810771587,-0.0950016586859821,0.068208250026534,0.123218967921401,0.0780441195888581,0.216335679677348,-24.5447725571033,-0.133531392624523,6436,Not gentrifiable,FALSE,69.6629213483146,45.7865168539326,-23.876404494382,46343,42143,13,75,6,50,55,139,-74,280,0,544,0.137867647058824,1066.1,15.2094756432505
42101006000,-2.62119864498369,0.706165810771587,-0.0950016586859821,0.068208250026534,0.123218967921401,0.0780441195888581,0.216335679677348,-24.5447725571033,-0.133531392624523,6436,Not gentrifiable,FALSE,69.6629213483146,45.7865168539326,-23.876404494382,46343,42143,13,75,6,50,55,139,-74,280,0,544,0.137867647058824,1066.1,15.2094756432505
42101006100,-2.34864457943012,0.0457239581732484,-0.298235144763648,0.00325203538637719,0.151040257412866,0.088484542944863,0.116811109065872,4.0331605798625,0.405465108108165,3514,Not gentrifiable,FALSE,67.1348314606742,30.6179775280899,-36.5168539325843,45185,33533,9,26,-2,22,18,80,-25,164,0,292,0.089041095890411,337,10.0736465088158
42101006100,-2.34864457943012,0.0457239581732484,-0.298235144763648,0.00325203538637719,0.151040257412866,0.088484542944863,0.116811109065872,4.0331605798625,0.405465108108165,3514,Not gentrifiable,FALSE,67.1348314606742,30.6179775280899,-36.5168539325843,45185,33533,9,26,-2,22,18,80,-25,164,0,292,0.089041095890411,337,10.0736465088158
42101006100,-2.34864457943012,0.0457239581732484,-0.298235144763648,0.00325203538637719,0.151040257412866,0.088484542944863,0.116811109065872,4.0331605798625,0.405465108108165,3514,Not gentrifiable,FALSE,67.1348314606742,30.6179775280899,-36.5168539325843,45185,33533,9,26,-2,22,18,80,-25,164,0,292,0.089041095890411,337,10.0736465088158
42101006100,-2.34864457943012,0.0457239581732484,-0.298235144763648,0.00325203538637719,0.151040257412866,0.088484542944863,0.116811109065872,4.0331605798625,0.405465108108165,3514,Not gentrifiable,FALSE,67.1348314606742,30.6179775280899,-36.5168539325843,45185,33533,9,26,-2,22,18,80,-25,164,0,292,0.089041095890411,337,10.0736465088158
42101006200,-2.23819675841683,0.21231351265117,0.0393184734143279,0.105491397144827,-0.159715524460665,0.125226793145777,0.050968525379095,-48.378924638467,-0.241162056816888,4782,Did not gentrify,TRUE,35.9550561797753,26.685393258427,-9.26966292134832,29899,31098,47,84,-6,51,37,127,-78,238,0,500,0.168,747,11.9823225989494
42101006200,-2.23819675841683,0.21231351265117,0.0393184734143279,0.105491397144827,-0.159715524460665,0.125226793145777,0.050968525379095,-48.378924638467,-0.241162056816888,4782,Did not gentrify,TRUE,35.9550561797753,26.685393258427,-9.26966292134832,29899,31098,47,84,-6,51,37,127,-78,238,0,500,0.168,747,11.9823225989494
42101006200,-2.23819675841683,0.21231351265117,0.0393184734143279,0.105491397144827,-0.159715524460665,0.125226793145777,0.050968525379095,-48.378924638467,-0.241162056816888,4782,Did not gentrify,TRUE,35.9550561797753,26.685393258427,-9.26966292134832,29899,31098,47,84,-6,51,37,127,-78,238,0,500,0.168,747,11.9823225989494
42101006200,-2.23819675841683,0.21231351265117,0.0393184734143279,0.105491397144827,-0.159715524460665,0.125226793145777,0.050968525379095,-48.378924638467,-0.241162056816888,4782,Did not gentrify,TRUE,35.9550561797753,26.685393258427,-9.26966292134832,29899,31098,47,84,-6,51,37,127,-78,238,0,500,0.168,747,11.9823225989494
42101006300,-0.930150173562064,0.762266375387706,0.0667109810923705,0.290518953786981,-0.24610564560604,-0.00661837004700094,0.013089856647978,-52.814647124376,0.215111379616946,3844,Did not gentrify,TRUE,29.2134831460674,19.6629213483146,-9.55056179775281,26324,28140,25,44,-3,51,18,177,-40,353,0,625,0.0704,988.4,13.0045685451687
42101006300,-0.930150173562064,0.762266375387706,0.0667109810923705,0.290518953786981,-0.24610564560604,-0.00661837004700094,0.013089856647978,-52.814647124376,0.215111379616946,3844,Did not gentrify,TRUE,29.2134831460674,19.6629213483146,-9.55056179775281,26324,28140,25,44,-3,51,18,177,-40,353,0,625,0.0704,988.4,13.0045685451687
42101006300,-0.930150173562064,0.762266375387706,0.0667109810923705,0.290518953786981,-0.24610564560604,-0.00661837004700094,0.013089856647978,-52.814647124376,0.215111379616946,3844,Did not gentrify,TRUE,29.2134831460674,19.6629213483146,-9.55056179775281,26324,28140,25,44,-3,51,18,177,-40,353,0,625,0.0704,988.4,13.0045685451687
42101006300,-0.930150173562064,0.762266375387706,0.0667109810923705,0.290518953786981,-0.24610564560604,-0.00661837004700094,0.013089856647978,-52.814647124376,0.215111379616946,3844,Did not gentrify,TRUE,29.2134831460674,19.6629213483146,-9.55056179775281,26324,28140,25,44,-3,51,18,177,-40,353,0,625,0.0704,988.4,13.0045685451687
42101006400,-1.30801534539124,1.51729956649768,-0.0981224724576926,0.158394850472218,-0.0917856465667573,0.042185925285396,0.027907572469697,-81.3769751693,0.405465108108165,3544,Did not gentrify,TRUE,42.1348314606742,20.5056179775281,-21.6292134831461,31264,28342,6,23,-4,53,35,121,-37,249,0,446,0.0515695067264574,681,9.8850921414116
42101006400,-1.30801534539124,1.51729956649768,-0.0981224724576926,0.158394850472218,-0.0917856465667573,0.042185925285396,0.027907572469697,-81.3769751693,0.405465108108165,3544,Did not gentrify,TRUE,42.1348314606742,20.5056179775281,-21.6292134831461,31264,28342,6,23,-4,53,35,121,-37,249,0,446,0.0515695067264574,681,9.8850921414116
42101006400,-1.30801534539124,1.51729956649768,-0.0981224724576926,0.158394850472218,-0.0917856465667573,0.042185925285396,0.027907572469697,-81.3769751693,0.405465108108165,3544,Did not gentrify,TRUE,42.1348314606742,20.5056179775281,-21.6292134831461,31264,28342,6,23,-4,53,35,121,-37,249,0,446,0.0515695067264574,681,9.8850921414116
42101006400,-1.30801534539124,1.51729956649768,-0.0981224724576926,0.158394850472218,-0.0917856465667573,0.042185925285396,0.027907572469697,-81.3769751693,0.405465108108165,3544,Did not gentrify,TRUE,42.1348314606742,20.5056179775281,-21.6292134831461,31264,28342,6,23,-4,53,35,121,-37,249,0,446,0.0515695067264574,681,9.8850921414116
42101006500,-0.584755656430088,0.153367743456632,-0.0779002156645916,0.123818291978023,0.115831815525123,0.042389112569115,-0.0836478980893921,-36.927882892456,0.405465108108164,4214,Did not gentrify,TRUE,42.9775280898876,24.438202247191,-18.5393258426966,32171,29760,29,73,-3,62,49,246,-75,346,0,727,0.10041265474553,932,6.39309360138786
42101006500,-0.584755656430088,0.153367743456632,-0.0779002156645916,0.123818291978023,0.115831815525123,0.042389112569115,-0.0836478980893921,-36.927882892456,0.405465108108164,4214,Did not gentrify,TRUE,42.9775280898876,24.438202247191,-18.5393258426966,32171,29760,29,73,-3,62,49,246,-75,346,0,727,0.10041265474553,932,6.39309360138786
