apt_id,place_id,place_name,formatted_address,rating,user_ratings_total,url,types,text_search_query
401 w walnut ln,ChIJkRqF1064xokR6X4rp61sqAw,Walnut Terrace,"401 W Walnut Ln, Philadelphia, PA 19144, USA",3.7,23,https://maps.google.com/?cid=912098417632313065,establishment|point_of_interest,"401 w walnut ln, philadelphia, PA 19144 apartments"
243 w tulpehocken st,ChIJBUK2Jky4xokRzXaFQOwF_MM,English Manor Apartments,"243 W Tulpehocken St, Philadelphia, PA 19144, USA",3.3,29,https://maps.google.com/?cid=14122169043779942093,establishment|point_of_interest,"243 w tulpehocken st, philadelphia, PA 19144 apartments"
330 w johnson st,ChIJm5cyH024xokR6UnIaQED2x8,Greene Manor Apartments,"259 W Johnson St, Philadelphia, PA 19144, USA",3.1,79,https://maps.google.com/?cid=2295431739679984105,establishment|point_of_interest|real_estate_agency,"330 w johnson st, philadelphia, PA 19144 apartments"
5925 greene st,ChIJAQDQAE24xokRkr67dkiuriM,Greene Manor - The VUE,"6350 Greene St, Philadelphia, PA 19144, USA",2.4,19,https://maps.google.com/?cid=2571184063528025746,establishment|point_of_interest,"5925 greene st, philadelphia, PA 19144 apartments"
6350 greene st,ChIJAQDQAE24xokRkr67dkiuriM,Greene Manor - The VUE,"6350 Greene St, Philadelphia, PA 19144, USA",2.4,19,https://maps.google.com/?cid=2571184063528025746,establishment|point_of_interest,"6350 greene st, philadelphia, PA 19144 apartments"
5721 morris st,ChIJNUiyqY25xokR6aFRBYk0rJw,Morris Manor Apartments,"5721 Morris St, Philadelphia, PA 19144, USA",3,2,https://maps.google.com/?cid=11289456129015390697,establishment|point_of_interest,"5721 morris st, philadelphia, PA 19144 apartments"
507 manheim st,ChIJt1QnIN65xokR3ziZ0d65E98,Willow Court Apartments,"549 Manheim St, Philadelphia, PA 19144, USA",2.7,10,https://maps.google.com/?cid=16074395861665790175,establishment|point_of_interest,"507 manheim st, philadelphia, PA 19144 apartments"
549 manheim st,ChIJt1QnIN65xokR3ziZ0d65E98,Willow Court Apartments,"549 Manheim St, Philadelphia, PA 19144, USA",2.7,10,https://maps.google.com/?cid=16074395861665790175,establishment|point_of_interest,"549 manheim st, philadelphia, PA 19144 apartments"
430 manheim st,ChIJt1QnIN65xokR3ziZ0d65E98,Willow Court Apartments,"549 Manheim St, Philadelphia, PA 19144, USA",2.7,10,https://maps.google.com/?cid=16074395861665790175,establishment|point_of_interest,"430 manheim st, philadelphia, PA 19144 apartments"
60 collom st,ChIJdVEWtC-4xokRUszxZnZS460,Elders Place II,"80 Collom St, Philadelphia, PA 19144, USA",4,13,https://maps.google.com/?cid=12529949256761592914,establishment|point_of_interest,"60 collom st, philadelphia, PA 19144 apartments"
251 w rittenhouse st,ChIJQz9crEm4xokRTnb3ss9Yl9M,251 West Rittenhouse Apartments,"255 W Rittenhouse St, Philadelphia, PA 19144, USA",,,https://maps.google.com/?cid=15246752712570140238,establishment|point_of_interest,"251 w rittenhouse st, philadelphia, PA 19144 apartments"
250 e johnson st,ChIJMYjd2S65xokRuAGukqkMkdU,Magnolia Court Apartments,"250 E Johnson St, Philadelphia, PA 19144, USA",2.8,4,https://maps.google.com/?cid=15389095324151579064,establishment|point_of_interest,"250 e johnson st, philadelphia, PA 19144 apartments"
531 e washington ln,ChIJ2-TXH925xokR5N-VRNw3sMQ,Washington Lane Apartments,"6201 Crittenden St, Philadelphia, PA 19138, USA",3.5,17,https://maps.google.com/?cid=14172889446517956580,establishment|point_of_interest,"531 e washington ln, philadelphia, PA 19144 apartments"
5427 wayne ave,ChIJgZ1yWU64xokRr0II2Sgmwkc,Wayne Manor Apartments,"6200 Wayne Ave b209, Philadelphia, PA 19144, USA",3.2,25,https://maps.google.com/?cid=5170737279056495279,establishment|point_of_interest,"5427 wayne ave, philadelphia, PA 19144 apartments"
5915 magnolia st,ChIJvTwCEsy5xokRWj6dghd8X7s,Magnolia Mews Apartments,"5919 Magnolia St, Philadelphia, PA 19144, USA",1,2,https://maps.google.com/?cid=13501646648297471578,establishment|point_of_interest,"5915 magnolia st, philadelphia, PA 19144 apartments"
6101 morris st,ChIJtSnhy0-4xokRIzbj73ZA00U,Four Freedoms House of Phila,"6101 Morris St, Philadelphia, PA 19144, USA",3.8,101,https://maps.google.com/?cid=5031436088277939747,establishment|point_of_interest,"6101 morris st, philadelphia, PA 19144 apartments"
6101 wayne ave,ChIJG35NNtm5xokRrLEXhC9oz1A,Wayne Walnut Apartments,"6101 Wayne Ave, Philadelphia, PA 19144, USA",3.7,7,https://maps.google.com/?cid=5822987396502237612,establishment|point_of_interest,"6101 wayne ave, philadelphia, PA 19144 apartments"
245 w queen ln,ChIJHa3_PDm4xokRu6h10ZHFZTc,Enon-Toland Apartments,"245 W Queen Ln #53, Philadelphia, PA 19144, USA",2.7,22,https://maps.google.com/?cid=3991813874808891579,establishment|point_of_interest,"245 w queen ln, philadelphia, PA 19144 apartments"
445 w school house ln,ChIJQ_KvKUG4xokR0n7VbzUivCc,Cloverly Park Apartments,"437 W School House Ln, Philadelphia, PA 19144, USA",3.9,24,https://maps.google.com/?cid=2863201076005666514,establishment|point_of_interest,"445 w school house ln, philadelphia, PA 19144 apartments"
5553 wissahickon ave,ChIJQ2BwBES4xokRBVPQbiVckZ4,Alden Park Luxury Apartments,"5500 Wissahickon Ave Ofc, Philadelphia, PA 19144, USA",3.5,766,https://maps.google.com/?cid=11426015045458350853,establishment|point_of_interest,"5553 wissahickon ave, philadelphia, PA 19144 apartments"
2961 w school house ln,ChIJZQ4gqUO4xokROPKB-iCuLp0,Falls Village Apartments,"2991 W School House Ln, Philadelphia, PA 19144, USA",3.9,78,https://maps.google.com/?cid=11326181569548382776,establishment|point_of_interest|real_estate_agency,"2961 w school house ln, philadelphia, PA 19144 apartments"
505 w chelten ave,ChIJu0MTvEa4xokRZr0OxdoILgY,Chelten Arms Apartments,"500 W Chelten Ave #2, Philadelphia, PA 19144, USA",5,1,https://maps.google.com/?cid=445303148858228070,establishment|point_of_interest,"505 w chelten ave, philadelphia, PA 19144 apartments"
5323 newhall st,ChIJZwszFzm4xokR0PRYYYGG7QY,Enon-Toland Germantown Corporation,"5323 Newhall St, Philadelphia, PA 19144, USA",,,https://maps.google.com/?cid=499203023950116048,establishment|point_of_interest,"5323 newhall st, philadelphia, PA 19144 apartments"
5423 lena st,ChIJi1RU0zO4xokRXUDqab0gLN0,Germantown Housing & Land,"5423 Lena St, Philadelphia, PA 19144, USA",3,2,https://maps.google.com/?cid=15937149179255210077,establishment|point_of_interest,"5423 lena st, philadelphia, PA 19144 apartments"
101 w johnson st,ChIJBR1dFbO5xokRKbaS-8glfmk,Presser Senior Apartments,"101 W Johnson St, Philadelphia, PA 19144, USA",2.4,5,https://maps.google.com/?cid=7601554766192358953,establishment|point_of_interest,"101 w johnson st, philadelphia, PA 19144 apartments"
5720 wissahickon ave,ChIJWZdTbUS4xokRlwTYUplUYZU,Valley Greene Apartments Inc,"5720 Wissahickon Ave, Philadelphia, PA 19144, USA",5,2,https://maps.google.com/?cid=10763977601888814231,establishment|point_of_interest,"5720 wissahickon ave, philadelphia, PA 19144 apartments"
6300 greene st,ChIJL44PNky4xokR6Ebj8nYmjRw,Wesley Enhanced Living at Stapeley,"6300 Greene St, Philadelphia, PA 19144, USA",3.8,55,https://maps.google.com/?cid=2057342897101162216,establishment|health|point_of_interest,"6300 greene st, philadelphia, PA 19144 apartments"
5722 greene st,ChIJgb9JLza4xokRK4MpOylPALM,GLEC,"5722 Greene St, Philadelphia, PA 19144, USA",3.9,170,https://maps.google.com/?cid=12898396371293930283,establishment|gym|health|point_of_interest,"5722 greene st, philadelphia, PA 19144 apartments"
5457 wayne ave,ChIJnxWCOji4xokRgKGDAvb1yfs,Germantown House,"5457 Wayne Ave, Philadelphia, PA 19144, USA",3.5,25,https://maps.google.com/?cid=18143303010791694720,establishment|point_of_interest,"5457 wayne ave, philadelphia, PA 19144 apartments"
4700 stenton ave,ChIJhU-SjSi4xokRJUhwxrkN4lg,Hilltop Crescent Apartments,"4901 Stenton Ave # 417, Philadelphia, PA 19144, USA",3.7,130,https://maps.google.com/?cid=6404696711623624741,establishment|lodging|point_of_interest|real_estate_agency,"4700 stenton ave, philadelphia, PA 19144 apartments"
401 e walnut ln,ChIJW41tdQC5xokR7wXwoqrSmEo,Walnut Lofts,"401 E Walnut Ln, Philadelphia, PA 19144, USA",1,1,https://maps.google.com/?cid=5375277785586599407,establishment|point_of_interest,"401 e walnut ln, philadelphia, PA 19144 apartments"
14 w chelten ave,ChIJo1UXYza4xokRAqniKqd8SgU,Home,"18 W Chelten Ave, Philadelphia, PA 19144, USA",3.5,6,https://maps.google.com/?cid=381254175887108354,establishment|point_of_interest,"14 w chelten ave, philadelphia, PA 19144 apartments"
76 collom st,ChIJdVEWtC-4xokRUszxZnZS460,Elders Place II,"80 Collom St, Philadelphia, PA 19144, USA",4,13,https://maps.google.com/?cid=12529949256761592914,establishment|point_of_interest,"76 collom st, philadelphia, PA 19144 apartments"
6214 wayne ave,ChIJLUnbXE64xokRGVZPXIDFvm8,Tulwayne Apartments,"6218 Wayne Ave, Philadelphia, PA 19144, USA",,,https://maps.google.com/?cid=8052090338880214553,establishment|point_of_interest,"6214 wayne ave, philadelphia, PA 19144 apartments"
315 w johnson st,ChIJ152SCk24xokRUCZ9QZzqW0A,NewCourtland Apartments At Cliveden,"315 W Johnson St, Philadelphia, PA 19144, USA",5,3,https://maps.google.com/?cid=4637558198142576208,establishment|point_of_interest,"315 w johnson st, philadelphia, PA 19144 apartments"
37 e wister st,ChIJy3X7vS-4xokR5GaRN4ncW-s,Elders Place,"53 E Wister St, Philadelphia, PA 19144, USA",3.6,12,https://maps.google.com/?cid=16959391303694640868,establishment|point_of_interest,"37 e wister st, philadelphia, PA 19144 apartments"
6364 germantown ave,ChIJ48b4aRG5xokRs_nEXy2dvpw,Arrott Schoolhouse,"6364 Germantown Ave, Philadelphia, PA 19144, USA",3.7,3,https://maps.google.com/?cid=11294637733697616307,establishment|point_of_interest,"6364 germantown ave, philadelphia, PA 19144 apartments"
45 w haines st,ChIJFVAGWie5xokRxSAntfGRFgs,Germantown Square,"45 W Haines St, Philadelphia, PA 19144, USA",3.7,3,https://maps.google.com/?cid=798986451217227973,establishment|point_of_interest,"45 w haines st, philadelphia, PA 19144 apartments"
5250 wayne ave,ChIJgZ1yWU64xokRr0II2Sgmwkc,Wayne Manor Apartments,"6200 Wayne Ave b209, Philadelphia, PA 19144, USA",3.2,25,https://maps.google.com/?cid=5170737279056495279,establishment|point_of_interest,"5250 wayne ave, philadelphia, PA 19144 apartments"
301 w queen ln,ChIJu09WJTm4xokRK-QXpF0vzhY,Philadelphia Housing Authority,"301 W Queen Ln, Philadelphia, PA 19144, USA",3,4,https://maps.google.com/?cid=1643302993268302891,establishment|local_government_office|point_of_interest,"301 w queen ln, philadelphia, PA 19144 apartments"
370 w johnson st,ChIJT0n13hC5xokRJjWobozpBU4,Wood Norton Apartment Homes,"370 W Johnson St, Philadelphia, PA 19144, USA",4.8,24,https://maps.google.com/?cid=5622156499203142950,establishment|point_of_interest,"370 w johnson st, philadelphia, PA 19144 apartments"
6144 germantown ave,ChIJG5dbXAC5xokRs3MPdHW1sNA,Sparrow House Apartments,"6144 Germantown Ave, Philadelphia, PA 19144, USA",2.7,7,https://maps.google.com/?cid=15037718671853056947,establishment|lodging|point_of_interest|real_estate_agency,"6144 germantown ave, philadelphia, PA 19144 apartments"
212 w rittenhouse st,ChIJHWCvuEW4xokRT2IxGIzk3XE,Rittenhouse Hill,"633 W Rittenhouse St, Philadelphia, PA 19144, USA",3.3,209,https://maps.google.com/?cid=8204965386491355727,establishment|point_of_interest,"212 w rittenhouse st, philadelphia, PA 19144 apartments"
40 e armat st,ChIJ0bR66sRd5IkRNMYKyWLe1yE,Kenyon Lofts,"40 E Armat St, Philadelphia, PA 19144, USA",3.8,19,https://maps.google.com/?cid=2438662239105500724,establishment|point_of_interest,"40 e armat st, philadelphia, PA 19144 apartments"
6311 germantown ave,ChIJhYFp2D-4xokRs23q2gWvafk,Birchwood Hill Apartments,"5115 Wissahickon Ave, Philadelphia, PA 19144, USA",4.3,9,https://maps.google.com/?cid=17972088227681168819,establishment|point_of_interest,"6311 germantown ave, philadelphia, PA 19144 apartments"
1835 johnston st,ChIJh_URDd7FxokRghhJkkr8Cjw,Oregon Court,"1835 Johnston St, Philadelphia, PA 19145, USA",4,1,https://maps.google.com/?cid=4326547789254826114,establishment|point_of_interest,"1835 johnston st, philadelphia, PA 19145 apartments"
1901 hartranft st,ChIJAQBQ_MLFxokRive8hY_DWQM,Packer Park Court And Annex Apartments,"1859-1901 Hartranft St, Philadelphia, PA 19145, USA",,,https://maps.google.com/?cid=241439076232525706,establishment|point_of_interest,"1901 hartranft st, philadelphia, PA 19145 apartments"
1701 s 32nd st,ChIJC42e2nzGxokRPuGCrIK3G0E,1701 S 32nd St,"1701 S 32nd St, Philadelphia, PA 19145, USA",,,https://maps.google.com/?cid=4691545208704393534,street_address|subpremise,"1701 s 32nd st, philadelphia, PA 19145 apartments"
2619 s 19th st,ChIJ__8Pzd_FxokRuU3o1erKpvc,Oregon Arms,"2619 S 19th St, Philadelphia, PA 19145, USA",3.8,5,https://maps.google.com/?cid=17845173683462098361,establishment|point_of_interest,"2619 s 19th st, philadelphia, PA 19145 apartments"
3600 gateway dr,ChIJC6cnKcjFxokRDgzjyxX92CQ,Gateway Towers Apartments,"3900 Gateway Dr, Philadelphia, PA 19145, USA",4.4,296,https://maps.google.com/?cid=2655150250391702542,establishment|point_of_interest,"3600 gateway dr, philadelphia, PA 19145 apartments"
3800 gateway dr,ChIJC6cnKcjFxokRDgzjyxX92CQ,Gateway Towers Apartments,"3900 Gateway Dr, Philadelphia, PA 19145, USA",4.4,296,https://maps.google.com/?cid=2655150250391702542,establishment|point_of_interest,"3800 gateway dr, philadelphia, PA 19145 apartments"
1801 s 31st st,ChIJT-P6QbzHxokR0xss4X_0MrI,The Pointe at 31 Brewerytown,"1415 N 31st St, Philadelphia, PA 19121, USA",3.9,21,https://maps.google.com/?cid=12840594317662493651,establishment|point_of_interest,"1801 s 31st st, philadelphia, PA 19145 apartments"
1859 hartranft st,ChIJAQBQ_MLFxokRive8hY_DWQM,Packer Park Court And Annex Apartments,"1859-1901 Hartranft St, Philadelphia, PA 19145, USA",,,https://maps.google.com/?cid=241439076232525706,establishment|point_of_interest,"1859 hartranft st, philadelphia, PA 19145 apartments"
2901 new hope st,ChIJgZ4oE63JxokRS1-Yex1RrzA,Hope Street,"2007 Hope St, Philadelphia, PA 19122, USA",5,1,https://maps.google.com/?cid=3508111821814390603,establishment|point_of_interest,"2901 new hope st, philadelphia, PA 19145 apartments"
2600 moore st,ChIJsc5kZXDGxokRn4Dkh2Khthc,St John Neumann Place,"2600 Moore St, Philadelphia, PA 19145, USA",4.3,97,https://maps.google.com/?cid=1708730553192448159,establishment|point_of_interest,"2600 moore st, philadelphia, PA 19145 apartments"
1910 s 17th st,ChIJfww8swnHxokRl3yBY9ipXXE,Philly Apartments,"255 S 17th St, Philadelphia, PA 19103, USA",5,1,https://maps.google.com/?cid=8168872045967408279,establishment|point_of_interest|real_estate_agency,"1910 s 17th st, philadelphia, PA 19145 apartments"
2200 s 25th st,ChIJiQDISkbGxokRx0PGfWa4pWU,Locust on the Park,"201 S 25th St, Philadelphia, PA 19103, USA",3.1,55,https://maps.google.com/?cid=7324463119324300231,establishment|point_of_interest,"2200 s 25th st, philadelphia, PA 19145 apartments"
3001 moore st,ChIJ_ZLmn3zGxokR-v46rjo5No4,Greater Grays Ferry Estates,"3001 Moore St, Philadelphia, PA 19145, USA",3.5,11,https://maps.google.com/?cid=10247440926322130682,establishment|local_government_office|point_of_interest,"3001 moore st, philadelphia, PA 19145 apartments"
1701 s 28th st,ChIJH9R-x3rGxokR0zIYrQUXK1Y,AWS Senior Housing,"1701 S 28th St, Philadelphia, PA 19145, USA",2.3,15,https://maps.google.com/?cid=6209081824406680275,establishment|point_of_interest,"1701 s 28th st, philadelphia, PA 19145 apartments"
2100 s 26th st,ChIJB8mWfHfGxokRrs0JFxn07WQ,WILSON PARK APARTMENTS,"2506 Jackson St, Philadelphia, PA 19145, USA",2.6,5,https://maps.google.com/?cid=7272737361871097262,establishment|point_of_interest,"2100 s 26th st, philadelphia, PA 19145 apartments"
2627 mifflin st,ChIJsc5kZXDGxokRn4Dkh2Khthc,St John Neumann Place,"2600 Moore St, Philadelphia, PA 19145, USA",4.3,97,https://maps.google.com/?cid=1708730553192448159,establishment|point_of_interest,"2627 mifflin st, philadelphia, PA 19145 apartments"
1630 naudain st,ChIJDdWoaDDGxokREXwLyjgCJIo,The Sansom Apartments,"1605 Sansom St, Philadelphia, PA 19103, USA",4.4,29,https://maps.google.com/?cid=9954083519326813201,establishment|point_of_interest,"1630 naudain st, philadelphia, PA 19146 apartments"
1720 lombard st,ChIJTeNi8EzHxokRHVJlWgx23YI,Way Rittenhouse,"1720 Lombard St, Philadelphia, PA 19146, USA",3,2,https://maps.google.com/?cid=9429822990211961373,establishment|point_of_interest,"1720 lombard st, philadelphia, PA 19146 apartments"
2031 south st,ChIJWeZXOj_GxokRsjlH9FM2E50,Liberty View Apartments,"2031 South St, Philadelphia, PA 19146, USA",2.4,5,https://maps.google.com/?cid=11318450022720682418,establishment|point_of_interest,"2031 south st, philadelphia, PA 19146 apartments"
700 s 17th st,ChIJt7SnNjzGxokRUPXr_nalv2A,Artist Village Associates,"700 S 17th St, Philadelphia, PA 19146, USA",,,https://maps.google.com/?cid=6971472678694417744,establishment|point_of_interest,"700 s 17th st, philadelphia, PA 19146 apartments"
3100 wharton st,ChIJSxpbMhrGxokRhv1arSvMg_k,Wharton Street Lofts,"1148 Wharton St, Philadelphia, PA 19147, USA",4.2,6,https://maps.google.com/?cid=17979438625357233542,establishment|point_of_interest,"3100 wharton st, philadelphia, PA 19146 apartments"
1428 christian st,ChIJu74xXD3GxokRKqcF34sHJDM,1428 Christian St,"1428 Christian St, Philadelphia, PA 19146, USA",,,https://maps.google.com/?cid=3685078692419446570,premise|street_address,"1428 christian st, philadelphia, PA 19146 apartments"
1830 lombard st,ChIJL3K6VTnGxokRMOKZm5ZXWGY,1830 Lombard Apartments,"1830 Lombard St, Philadelphia, PA 19146, USA",,,https://maps.google.com/?cid=7374740694186451504,establishment|point_of_interest|real_estate_agency,"1830 lombard st, philadelphia, PA 19146 apartments"
1320 s 32nd st,ChIJf1IFwWPGxokREhkhA1ZUx30,The Salvation Army Reed House,"1320 S 32nd St, Philadelphia, PA 19146, USA",2.5,2,https://maps.google.com/?cid=9063305503502833938,establishment|health|point_of_interest,"1320 s 32nd st, philadelphia, PA 19146 apartments"
1201 s 23rd st,ChIJwbRR1DfGxokRnj3cgPH-ROA,23South23rdStreet,"23 S 23rd St, Philadelphia, PA 19103, USA",4.6,17,https://maps.google.com/?cid=16160321676114673054,establishment|point_of_interest,"1201 s 23rd st, philadelphia, PA 19146 apartments"
414 s 16th st,ChIJTRKvdjDGxokRpp0ysII0ZzU,"Alterra Property Group, LLC","414 S 16th St Suite 100, Philadelphia, PA 19146, USA",2.5,38,https://maps.google.com/?cid=3848102142517878182,establishment|finance|general_contractor|point_of_interest,"414 s 16th st, philadelphia, PA 19146 apartments"
1929 lombard st,ChIJL3K6VTnGxokRMOKZm5ZXWGY,1830 Lombard Apartments,"1830 Lombard St, Philadelphia, PA 19146, USA",,,https://maps.google.com/?cid=7374740694186451504,establishment|point_of_interest|real_estate_agency,"1929 lombard st, philadelphia, PA 19146 apartments"
2309 carpenter st,ChIJY0zDcGrGxokRV3CjyLLG62A,St. Anthony's,"2309 Carpenter St, Philadelphia, PA 19146, USA",3,6,https://maps.google.com/?cid=6983894118340718679,establishment|point_of_interest,"2309 carpenter st, philadelphia, PA 19146 apartments"
600 s 24th st,ChIJY0zDcGrGxokRV3CjyLLG62A,St. Anthony's,"2309 Carpenter St, Philadelphia, PA 19146, USA",3,6,https://maps.google.com/?cid=6983894118340718679,establishment|point_of_interest,"600 s 24th st, philadelphia, PA 19146 apartments"
1511 fitzwater st,ChIJz31sB0HGxokRy0HJDmFx3RI,Sanctuary Lofts,"2321 Fitzwater St, Philadelphia, PA 19146, USA",3.7,7,https://maps.google.com/?cid=1359367324209594827,establishment|point_of_interest,"1511 fitzwater st, philadelphia, PA 19146 apartments"
1607 catharine st,ChIJEyEBDjfGxokRw8bcHt-Biys,AQ Rittenhouse Apartments,"2021 Chestnut St, Philadelphia, PA 19103, USA",4,37,https://maps.google.com/?cid=3137744360689157827,establishment|point_of_interest|real_estate_agency,"1607 catharine st, philadelphia, PA 19146 apartments"
1401 s 16th st,ChIJNyjpcRHGxokR4tpD_1jT5Y0,Reed Street Presbyterian Apartments,"1401 S 16th St, Philadelphia, PA 19146, USA",2.7,7,https://maps.google.com/?cid=10224810908207799010,establishment|point_of_interest,"1401 s 16th st, philadelphia, PA 19146 apartments"
1501 s 17th st,ChIJwxJC0AHHxokRcpAk5H3cENQ,The Breeze Building apartments,"1501 S 17th St, Philadelphia, PA 19146, USA",2.4,12,https://maps.google.com/?cid=15280955968924717170,establishment|point_of_interest,"1501 s 17th st, philadelphia, PA 19146 apartments"
1000 s broad st,ChIJd5-LkhfGxokRZkD0BfOkMXM,Lincoln Square,"1000 S Broad St, Philadelphia, PA 19146, USA",4.4,537,https://maps.google.com/?cid=8300596951904436326,establishment|point_of_interest|real_estate_agency,"1000 s broad st, philadelphia, PA 19146 apartments"
1155 s 15th st,ChIJkY2m5y_GxokRgmd2VzhwQ2M,The Packard Grande,"111 S 15th St, Philadelphia, PA 19102, USA",5,9,https://maps.google.com/?cid=7152684020482336642,establishment|point_of_interest,"1155 s 15th st, philadelphia, PA 19146 apartments"
2145 south st,ChIJ9fkAfv7HxokRAP6lrtVA2OQ,2131 South,"2131 South St, Philadelphia, PA 19146, USA",,,https://maps.google.com/?cid=16490001322119396864,establishment|point_of_interest,"2145 south st, philadelphia, PA 19146 apartments"
2501 washington ave,ChIJ7_QdSBDHxokR3sqhlUnf_JA,Graduate Pointe,"2501 Washington Ave, Philadelphia, PA 19146, USA",3.7,24,https://maps.google.com/?cid=10447470742728723166,establishment|lodging|point_of_interest|real_estate_agency,"2501 washington ave, philadelphia, PA 19146 apartments"
2235 washington ave,ChIJ7_QdSBDHxokR3sqhlUnf_JA,Graduate Pointe,"2501 Washington Ave, Philadelphia, PA 19146, USA",3.7,24,https://maps.google.com/?cid=10447470742728723166,establishment|lodging|point_of_interest|real_estate_agency,"2235 washington ave, philadelphia, PA 19146 apartments"
739 s 16th st,ChIJ78x6zqbHxokRNFqhZHceo1M,220 South 16th Street,"220 S 16th St, Philadelphia, PA 19103, USA",5,1,https://maps.google.com/?cid=6026694224490093108,establishment|point_of_interest,"739 s 16th st, philadelphia, PA 19146 apartments"
720 s 5th st,ChIJoW9pu3vIxokRkAtqcORXO8E,Liberties Lofts,"720 N 5th St, Philadelphia, PA 19123, USA",3,14,https://maps.google.com/?cid=13923819311596178320,establishment|point_of_interest,"720 s 5th st, philadelphia, PA 19147 apartments"
1329 lombard st,ChIJpSA2miTGxokRgwv-OD4i4Hw,Juniper East Apartments,"1329 Lombard St, Philadelphia, PA 19147, USA",1,3,https://maps.google.com/?cid=8998229706125740931,establishment|point_of_interest,"1329 lombard st, philadelphia, PA 19147 apartments"
700 s 12th st,ChIJn_tnjR_HxokRK9xcYuUkS_g,210 South 12th Apartments,"210 S 12th St, Philadelphia, PA 19107, USA",4.9,57,https://maps.google.com/?cid=17891434512275790891,establishment|point_of_interest|real_estate_agency,"700 s 12th st, philadelphia, PA 19147 apartments"
401 washington ave,ChIJhZzFVxjGxokRNZarXl_oDG8,"1200 Manor Residence, Philadelphia Apartment Rentals","1200 Washington Ave #100, Philadelphia, PA 19147, USA",4.3,49,https://maps.google.com/?cid=8002026134238369333,establishment|point_of_interest|real_estate_agency,"401 washington ave, philadelphia, PA 19147 apartments"
430 reed st,ChIJj_tmEqfIxokRfUs4U_7AGv4,Mt Sinai Apartments,"430 Reed St, Philadelphia, PA 19147, USA",5,1,https://maps.google.com/?cid=18310159433578597245,establishment|point_of_interest,"430 reed st, philadelphia, PA 19147 apartments"
428 s 13th st,ChIJ5fBNkiLGxokRu4cYNN9AiOc,Martin Luther King I & III Apartments,"800 S 13th St, Philadelphia, PA 19147, USA",5,1,https://maps.google.com/?cid=16683656146989909947,establishment|point_of_interest,"428 s 13th st, philadelphia, PA 19147 apartments"
777 s broad st,ChIJr1zfzSLGxokRK2hEooI5Xvo,777 South Broad Street,"777 S Broad St, Philadelphia, PA 19147, USA",4.1,74,https://maps.google.com/?cid=18040920390523709483,establishment|point_of_interest,"777 s broad st, philadelphia, PA 19147 apartments"
301 washington ave,ChIJbRhFlRjGxokRP9rEhwesJxo,1101 Washington Avenue Condominiums,"1101 Washington Ave, Philadelphia, PA 19147, USA",4.7,6,https://maps.google.com/?cid=1884664117420415551,establishment|point_of_interest,"301 washington ave, philadelphia, PA 19147 apartments"
121 wilder st,ChIJhZzFVxjGxokRNZarXl_oDG8,"1200 Manor Residence, Philadelphia Apartment Rentals","1200 Washington Ave #100, Philadelphia, PA 19147, USA",4.3,49,https://maps.google.com/?cid=8002026134238369333,establishment|point_of_interest|real_estate_agency,"121 wilder st, philadelphia, PA 19147 apartments"
1148 wharton st,ChIJSxpbMhrGxokRhv1arSvMg_k,Wharton Street Lofts,"1148 Wharton St, Philadelphia, PA 19147, USA",4.2,6,https://maps.google.com/?cid=17979438625357233542,establishment|point_of_interest,"1148 wharton st, philadelphia, PA 19147 apartments"
921 ellsworth st,ChIJ61102x7GxokRQ2duG3UdhUk,Birchwood at Cedars Village,"921 Ellsworth St apt. 307, Philadelphia, PA 19147, USA",4.7,6,https://maps.google.com/?cid=5297672925479855939,establishment|point_of_interest,"921 ellsworth st, philadelphia, PA 19147 apartments"
412 s 13th st,ChIJ9wUvYyTGxokRNntKSeP0wzI,Keppoch House,"412 S 13th St, Philadelphia, PA 19147, USA",3,2,https://maps.google.com/?cid=3658036579379346230,establishment|point_of_interest,"412 s 13th st, philadelphia, PA 19147 apartments"
615 s 6th st,ChIJly-BZ57IxokRHW6lsMFdjgg,615 S 6th St,"615 S 6th St, Philadelphia, PA 19147, USA",,,https://maps.google.com/?cid=616533285470039581,premise|street_address,"615 s 6th st, philadelphia, PA 19147 apartments"
521 s broad st,ChIJ3W0pWiPGxokRclBzMwKvCz0,SouthStar Lofts,"521 S Broad St, Philadelphia, PA 19147, USA",4,47,https://maps.google.com/?cid=4398801885045411954,establishment|point_of_interest,"521 s broad st, philadelphia, PA 19147 apartments"
1200 washington ave,ChIJhZzFVxjGxokRNZarXl_oDG8,"1200 Manor Residence, Philadelphia Apartment Rentals","1200 Washington Ave #100, Philadelphia, PA 19147, USA",4.3,49,https://maps.google.com/?cid=8002026134238369333,establishment|point_of_interest|real_estate_agency,"1200 washington ave, philadelphia, PA 19147 apartments"
507 s 8th st,ChIJG3InrSDGxokRFu9_fcEMw3U,The Bradford Apartments,"507 S 8th St, Philadelphia, PA 19147, USA",3.7,3,https://maps.google.com/?cid=8485640148069904150,establishment|point_of_interest,"507 s 8th st, philadelphia, PA 19147 apartments"
1221 s broad st,ChIJ73rgisrHxokRvq_aJvHUA1o,The Armory Lofts,"1221 S Broad St, Philadelphia, PA 19147, USA",,,https://maps.google.com/?cid=6486262020547719102,establishment|point_of_interest,"1221 s broad st, philadelphia, PA 19147 apartments"
