block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
suppression,full,non_severe,bg,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,-0.00147640277986528,0.0013970668926633,-1.05678746495148,0.29060859639578,-0.00421465388948535,0.00126184832975478
suppression,full,non_severe,bg,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.00019074931292744,0.00190338196235108,0.100215992743687,0.920172849559474,-0.00353987933328068,0.00392137795913556
suppression,full,non_severe,bg,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,0.00752630653058449,0.00481755334869637,1.5622673971262,0.118225009141972,-0.00191609803286039,0.0169687110940294
suppression,full,non_severe,bg,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,0.00145500494059818,0.00300390640922872,0.484370929842574,0.628122645536883,-0.00443265162149011,0.00734266150268648
suppression,full,non_severe,bg,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,-0.000760637213007249,0.0151445351830054,-0.0502251936963245,0.95994293521948,-0.0304439261716979,0.0289226517456834
suppression,full,non_severe,bg,tc_female_c,pct_women,LOWRISE_MULTI,ROW,tc_female_c,building_type::LOWRISE_MULTI:tc_female_c,TRUE,0.00245664827114079,0.00297423545282789,0.825976392960088,0.40881748337702,-0.00337285321640187,0.00828614975868346
suppression,full,non_severe,bg,tc_female_c,pct_women,MIDRISE_MULTI,ROW,tc_female_c,building_type::MIDRISE_MULTI:tc_female_c,TRUE,-0.0057322791239087,0.00423239189067024,-1.35438288135481,0.175614256199799,-0.0140277672296224,0.00256320898180497
suppression,full,non_severe,bg,tc_female_c,pct_women,OTHER,ROW,tc_female_c,building_type::OTHER:tc_female_c,TRUE,-0.00685288836240613,0.0105282225452623,-0.650906488055756,0.515106852990729,-0.0274882045511203,0.013782427826308
suppression,full,non_severe,bg,tc_female_c,pct_women,ROW,ROW,tc_female_c,,TRUE,0.000373598957142013,0.00073158214194389,0.510672603556617,0.609580327514479,-0.00106030204106801,0.00180749995535204
suppression,full,non_severe,bg,tc_female_c,pct_women,SMALL_MULTI_2_4,ROW,tc_female_c,building_type::SMALL_MULTI_2_4:tc_female_c,TRUE,-0.000410130881784815,0.00165465959787848,-0.24786420258926,0.804239477941054,-0.00365326369362663,0.002833001930057
