term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
building_type::OTHER:tc_black_c,0.00414325776544915,0.00615529862488859,0.673120512576941,0.500987390311401,full,severe,bg,suppression,-0.00792112753933249,0.0162076430702308
building_type::SMALL_MULTI_2_4:tc_black_c,0.00351453928563169,0.00105624650359206,3.32738548594436,0.000900563224883207,full,severe,bg,suppression,0.00144429613859126,0.00558478243267212
building_type::TWIN:tc_black_c,0.00168645302291186,0.00118042229120198,1.42868618754615,0.153328896994112,full,severe,bg,suppression,-0.000627174667844034,0.00400008071366774
building_type::COMMERCIAL:tc_female_c,0.000755526246365395,0.00617806594838097,0.122291709521714,0.902686444786839,full,severe,bg,suppression,-0.0113534830124613,0.0128645355051921
building_type::DETACHED:tc_female_c,-0.000421116718188758,0.00228443784688302,-0.184341508246043,0.853773613194828,full,severe,bg,suppression,-0.00489861489807947,0.00405638146170196
building_type::HIGHRISE_MULTI:tc_female_c,0.0493613863538893,0.0473033131085041,1.0435080147698,0.296902415771454,full,severe,bg,suppression,-0.0433531073387788,0.142075880046557
building_type::LOWRISE_MULTI:tc_female_c,0.00226508619800429,0.00415589238589281,0.54503004112742,0.585824099061364,full,severe,bg,suppression,-0.00588046287834562,0.0104106352743542
building_type::MIDRISE_MULTI:tc_female_c,0.00590057710741786,0.00514223528822684,1.14747318562557,0.251392164260616,full,severe,bg,suppression,-0.00417820405750675,0.0159793582723425
building_type::OTHER:tc_female_c,0.00501299269910746,0.0061568652805147,0.814211854687258,0.415669129447845,full,severe,bg,suppression,-0.00705446325070135,0.0170804486489163
building_type::SMALL_MULTI_2_4:tc_female_c,-0.000884158615367142,0.00088109930465657,-1.0034721519974,0.315815361804997,full,severe,bg,suppression,-0.00261111325249402,0.000842796021759735
building_type::TWIN:tc_female_c,-0.000137443169826471,0.0010629713673289,-0.129300914446875,0.897139069087738,full,severe,bg,suppression,-0.00222086704979111,0.00194598071013817
tc_black_c,0.000592976245303568,0.000813697298198904,0.728743043163722,0.466605380140209,pre,severe,tract,suppression,-0.00100187045916628,0.00218782294977342
