term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
num_units_bin::21-50:tc_female_c,0.0805439330352908,0.0961910917616237,0.837332559182206,0.402936148477222,pre,bw,tract,bldg_year_targeting,-0.107990606817492,0.269078472888073
num_units_bin::51+:tc_female_c,-0.122547170157325,0.170776947232511,-0.717586138780651,0.473456899479662,pre,bw,tract,bldg_year_targeting,-0.457269986733047,0.212175646418397
num_units_bin::6-20:tc_female_c,0.0342151939265152,0.0511516636694321,0.668896991261732,0.503970568267273,pre,bw,tract,bldg_year_targeting,-0.0660420668655717,0.134472454718602
tc_black_c,-0.0450182115924413,0.0136303275834483,-3.30279747987188,0.000983343039756619,pre,bw,bg,bldg_year_targeting,-0.071733653656,-0.0183027695288825
tc_female_c,0.00542300561493545,0.0134360467777346,0.403616160664322,0.686561531982367,pre,bw,bg,bldg_year_targeting,-0.0209116460694243,0.0317576572992952
tc_black_female_c,0.0142571045247802,0.0165268431350498,0.862663511009194,0.388481978337073,pre,bw,bg,bldg_year_targeting,-0.0181355080199174,0.0466497170694779
tc_cov_c,-0.00460659005143358,0.0119627202339931,-0.385078808275023,0.70024216645369,pre,bw,bg,bldg_year_targeting,-0.0280535217100601,0.018840341607193
tenant_comp_missing,0.00484798022419497,0.00609588938932996,0.79528677680417,0.426592216189472,pre,bw,bg,bldg_year_targeting,-0.00709996297889176,0.0167959234272817
num_units_bin::2-5:tc_black_c,0.0370072684372829,0.0169008726080509,2.18966613709957,0.0287261003066056,pre,bw,bg,bldg_year_targeting,0.00388155812550305,0.0701329787490627
num_units_bin::21-50:tc_black_c,0.174213741940781,0.0602691991382935,2.89059327868337,0.00390919005081075,pre,bw,bg,bldg_year_targeting,0.0560861116297256,0.292341372251836
num_units_bin::51+:tc_black_c,0.159067941427977,0.0588866671763612,2.70125563315682,0.006997813948409,pre,bw,bg,bldg_year_targeting,0.0436500737623086,0.274485809093645
num_units_bin::6-20:tc_black_c,0.131131529177994,0.0483568706117262,2.71174556002381,0.00678141350697839,pre,bw,bg,bldg_year_targeting,0.0363520627790111,0.225910995576978
num_units_bin::2-5:tc_female_c,-0.0560850563052839,0.0168769397623518,-3.3231768967023,0.000914804106299032,pre,bw,bg,bldg_year_targeting,-0.0891638582394935,-0.0230062543710744
num_units_bin::21-50:tc_female_c,0.0560814652803956,0.103187987989786,0.543488310731932,0.586887033877,pre,bw,bg,bldg_year_targeting,-0.146166991179585,0.258329921740376
num_units_bin::51+:tc_female_c,-0.118840882030792,0.171721289559176,-0.692056776046042,0.489025545476052,pre,bw,bg,bldg_year_targeting,-0.455414609566778,0.217732845505193
num_units_bin::6-20:tc_female_c,0.0308706576278039,0.0508804348983343,0.606729437149809,0.544136668740619,pre,bw,bg,bldg_year_targeting,-0.0688549947729314,0.130596310028539
