block,sample,outcome,fe,group_var,group_level,ref_group_level,slope_var,slope_label,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high,num_units_bin,ref_num_units_bin
suppression,full,severe,bg,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,0.0325329951632643,0.00619695656681806,5.24983430373936,1.52236084295212e-07,0.0203869602923009,0.0446790300342278,6-20,1
suppression,full,severe,bg,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,0.000806089881236398,0.00029925066696374,2.69369451842883,0.00706648980727451,0.000219558573987467,0.00139262118848533,1,1
suppression,full,severe,bg,num_units_bin,2-5,1,tc_female_c,pct_women,tc_female_c,num_units_bin::2-5:tc_female_c,TRUE,-8.26887135291449e-05,0.0006001271475923,-0.137785324094887,0.890410083399255,-0.00125893792281005,0.00109356049575176,2-5,1
suppression,full,severe,bg,num_units_bin,21-50,1,tc_female_c,pct_women,tc_female_c,num_units_bin::21-50:tc_female_c,TRUE,0.0226087217270445,0.0192786992580437,1.17273066115243,0.240903831737996,-0.0151775288187211,0.0603949722728101,21-50,1
suppression,full,severe,bg,num_units_bin,51+,1,tc_female_c,pct_women,tc_female_c,num_units_bin::51+:tc_female_c,TRUE,-0.00629573205327101,0.0336656489472024,-0.187007595283387,0.851654677828064,-0.0722804039897878,0.0596889398832457,51+,1
suppression,full,severe,bg,num_units_bin,6-20,1,tc_female_c,pct_women,tc_female_c,num_units_bin::6-20:tc_female_c,TRUE,0.0053081202292249,0.00513318878076485,1.03407851453185,0.301099459672369,-0.00475292978107421,0.015369170239524,6-20,1
suppression,full,severe,tract,num_units_bin,1,1,tc_black_c,pct_black,tc_black_c,,TRUE,0.0015204967461725,0.000521843096663971,2.91370482026628,0.00357167450409634,0.000497684276711114,0.00254330921563388,1,1
suppression,full,severe,tract,num_units_bin,2-5,1,tc_black_c,pct_black,tc_black_c,num_units_bin::2-5:tc_black_c,TRUE,0.00605377166595166,0.000917825151787377,6.59577878658317,4.23029293612974e-11,0.0042548343684484,0.00785270896345492,2-5,1
suppression,full,severe,tract,num_units_bin,21-50,1,tc_black_c,pct_black,tc_black_c,num_units_bin::21-50:tc_black_c,TRUE,0.0776555419921825,0.0168217110382659,4.61638782259025,3.90476934125513e-06,0.0446849883571814,0.110626095627184,21-50,1
suppression,full,severe,tract,num_units_bin,51+,1,tc_black_c,pct_black,tc_black_c,num_units_bin::51+:tc_black_c,TRUE,0.112294475195539,0.0268272464925569,4.18583678450543,2.84117457936701e-05,0.0597130720701275,0.164875878320951,51+,1
suppression,full,severe,tract,num_units_bin,6-20,1,tc_black_c,pct_black,tc_black_c,num_units_bin::6-20:tc_black_c,TRUE,0.0327986689595732,0.00581489017948703,5.64046232124484,1.6959417891259e-08,0.0214014842077786,0.0441958537113678,6-20,1
suppression,full,severe,tract,num_units_bin,1,1,tc_female_c,pct_women,tc_female_c,,TRUE,0.00079620183871969,0.000323821941960719,2.45876432553873,0.0139416104575502,0.00016151083247668,0.0014308928449627,1,1
