market_id,market_group,market_cluster,year,n_owners,total_units_market,total_parcels_market,hhi_units,hhi_parcels,share_top1,share_top3,share_corp_units,n_buildings,mean_log_rent,mean_log_income,share_with_rent,share_with_income,market_filing_rate,log_hhi_units,log_total_units_market
19106,All ZIPs,19106,2013,1123,6938,1381,84.1992092213028,34.9891802527407,4.87172095704814,10.9397520899395,38.743153646584,1381,7.56228611579864,4.70589671397192,0.123099203475742,0.450398262128892,0.00576535024502739,4.43318552953319,8.8447688275297
19106,All ZIPs,19106,2014,1129,6973,1388,83.9629959889751,34.6838691459932,4.84726803384483,10.884841531622,39.122328983221,1388,7.57887548213096,4.73149191924495,0.177953890489914,0.438760806916426,0.00559300157751327,4.43037617784336,8.84980082722101
19106,All ZIPs,19106,2015,1136,7320,1395,88.3368419481018,34.3726313896285,4.61748633879781,11.2568306010929,38.5382513661202,1395,7.61962573047931,4.70129340898495,0.232258064516129,0.442293906810036,0.00765027322404372,4.48115725669648,8.89836560695536
19106,All ZIPs,19106,2016,1147,7444,1405,88.6731983549892,33.9256088448719,4.54056958624395,11.0693175711983,39.0784524449221,1405,7.67823736733837,5.03000445843037,0.238434163701068,0.43202846975089,0.0084631918323482,4.48495768305818,8.91516361776214
19106,All ZIPs,19106,2017,1162,7750,1423,86.4842455775226,33.211040979708,4.36129032258065,10.2322580645161,40.1935483870968,1423,7.61907735809403,4.92980284047278,0.210822206605762,0.442023893183415,0.00825806451612903,4.45996226529802,8.95544812234739
19106,All ZIPs,19106,2018,1177,7750,1438,84.792008324661,32.5943349691746,4.36129032258065,10.2322580645161,40.7612903225806,1438,7.67441083204668,5.07944333635508,0.228094575799722,0.464534075104312,0.00606451612903226,4.44020129690238,8.95544812234739
19106,All ZIPs,19106,2019,1185,7810,1444,83.771585396444,32.3048472617607,4.32778489116517,10.1536491677337,41.190781049936,1444,7.7004174298935,5.04981566431258,0.157202216066482,0.4702216066482,0.00627400768245839,4.42809387357388,8.96316024283373
19107,All ZIPs,19107,2011,1128,8413,1343,65.7361411192129,15.6072495258227,3.29252347557352,7.59538808986093,45.6436467371924,1343,7.27282669216184,3.38475800162734,0.0729709605361132,0.544303797468355,0.012361820991323,4.1856488673835,9.03753340755081
19107,All ZIPs,19107,2012,1128,8416,1344,65.4496934139564,15.7113626700678,3.29134980988593,7.59268060836502,45.5798479087453,1344,7.28690958395482,3.47893568283599,0.0907738095238095,0.547619047619048,0.0148526615969582,4.1812818080662,9.03788993497749
19107,All ZIPs,19107,2013,1127,8472,1345,65.0353750977507,15.7267036110611,3.26959395656279,7.54249291784702,46.1402266288952,1345,7.34962040690042,3.56810713229175,0.117472118959108,0.572490706319703,0.0132200188857413,4.17493135412805,9.04452188728124
